budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,Character Name,Lead actor,Director,release_year,return,release_day
0.0,93215,The First Turn-On!,0.264189,1983-11-04,0.0,The First Turn-On!,4.2,6.0,,['Comedy'],,,,Michelle Farmer,Georgia Harrell,Lloyd Kaufman,1983,0.0,viernes
0.0,56379,Casotto,1.355624,1977-10-27,0.0,Beach House,7.0,13.0,,['Comedy'],Parva Cinematografica,,,Teresina,Jodie Foster,Sergio Citti,1977,0.0,jueves
0.0,248559,Let's Do It!,0.078925,1982-07-09,0.0,Let's Do It!,0.0,0.0,,['Comedy'],,,,Freddie,Greg Bradford,Bert I. Gordon,1982,0.0,viernes
0.0,29108,Gregory's Two Girls,0.540511,1999-10-15,0.0,Gregory's Two Girls,5.3,7.0,,['Comedy'],Channel Four Films,Scottish Arts Council Lottery Fund,Young Lake,Gregory Underwood,John Gordon Sinclair,Bill Forsyth,1999,0.0,viernes
0.0,47946,Body Rock,0.108463,1984-09-28,0.0,Body Rock,2.2,3.0,,"['Music', 'Drama']",,,,Chilly,Lorenzo Lamas,Marcelo Epstein,1984,0.0,viernes
0.0,334651,De feu et de glace,0.669449,2008-11-08,0.0,De feu et de glace,5.6,11.0,,,Merlin Productions,TF1,,Alexia Moreno,Lorie Pester,Joyce Buñuel,2008,0.0,sã¡bado
0.0,43030,Cash McCall,0.362876,1960-01-27,0.0,Cash McCall,7.5,2.0,,"['Comedy', 'Drama', 'Romance']",Warner Bros.,,,Cash McCall,James Garner,Joseph Pevney,1960,0.0,miã©rcoles
0.0,31344,La 317ème section,1.25921,1965-03-31,0.0,The 317th Platoon,5.7,10.0,,"['War', 'History', 'Foreign']",Rome Paris Films,Producciones Benito Perojo,,Le sous-lieutenant Torrens,Jacques Perrin,Pierre Schoendoerffer,1965,0.0,miã©rcoles
0.0,44672,Breaking All the Rules,0.120896,1985-04-01,0.0,Breaking All the Rules,6.0,2.0,,"['Romance', 'Comedy']",Téléfilm Canada,CTV Television Network,Filmline Productions,Jack,Carl Marotte,James Orr,1985,0.0,lunes
0.0,84777,Gimme an 'F',0.005645,1984-11-16,0.0,Gimme an 'F',4.3,3.0,,['Comedy'],,,,Tommy Hamilton,Stephen Shellen,Paul Justman,1984,0.0,viernes
0.0,202337,Welcome to 18,1.17002,1986-04-18,0.0,Welcome to 18,0.0,0.0,,"['Comedy', 'Drama']",Summer Release,Green Griffin,,Lindsey,Courtney Thorne-Smith,Terry Carr,1986,0.0,viernes
0.0,52894,Thunder Alley,0.071829,1985-08-01,0.0,Thunder Alley,4.8,2.0,,['Drama'],Cannon Films,Golan-Globus Productions,,Richie,Roger Wilson,J.S. Cardone,1985,0.0,jueves
4000000.0,242575,"Guten Tag, Ramón",3.471168,2013-10-18,0.0,"Guten Tag, Ramón",8.1,18.0,,['Drama'],Eficine 226,Beanca Films,Fondo de Inversión y Estímulos al Cine (FIDECINE),Esperanza,Adriana Barraza,Jorge Ramírez Suárez,2013,0.0,viernes
0.0,81894,Getting It On,7.4e-05,1983-08-01,0.0,Getting It On,0.0,0.0,,['Comedy'],,,,Alex Carson,Martin Yost,William Olsen,1983,0.0,lunes
0.0,98308,Teen Vamp,0.060535,1988-01-01,0.0,Teen Vamp,3.5,2.0,,"['Comedy', 'Horror']",,,,Mrs. Murphy,Karen Carlson,Samuel Bradford,1988,0.0,viernes
0.0,30643,The Princess Academy,0.077598,1987-04-01,0.0,The Princess Academy,7.0,1.0,,['Comedy'],Jadran Film,Sofracima,Cloverleaf,Cindy Cathcart,Lar Park Lincoln,Bruce A. Block,1987,0.0,miã©rcoles
0.0,54118,Night School,0.262326,1981-01-07,0.0,Night School,5.6,10.0,,"['Horror', 'Mystery', 'Thriller']",Paramount Pictures,Lorimar Film Entertainment,Resource Films,Lt. Judd Austin,Leonard Mann,Ken Hughes,1981,0.0,miã©rcoles
0.0,72178,One Night Only,0.004425,1986-01-06,0.0,One Night Only,10.0,1.0,,['Comedy'],,,,Anne McGraw,Lenore Zann,Timothy Bond,1986,0.0,lunes
978000.0,37935,One Dark Night,1.301316,1983-02-01,0.0,One Dark Night,5.9,21.0,,['Horror'],,,,Julie Wells,Meg Tilly,Tom McLoughlin,1983,0.0,martes
0.0,58242,"Sarah, Plain and Tall - Winter's End",0.197754,1999-11-20,0.0,"Sarah, Plain and Tall - Winter's End",4.8,5.0,"Sarah, Plain and Tall Collection","['Drama', 'Family']",Hallmark Hall of Fame Productions,,,Sarah Witting,Glenn Close,Glenn A. Jordan,1999,0.0,sã¡bado
0.0,107287,Ana y los lobos,0.019442,1973-06-04,0.0,Anna and the Wolves,8.0,4.0,,['Drama'],Elías Querejeta P.C.,,,Ana,Geraldine Chaplin,Carlos Saura,1973,0.0,lunes
0.0,65218,Lemonade Mouth,5.196496,2011-04-15,0.0,Lemonade Mouth,7.1,184.0,,"['Drama', 'Comedy']",Martin Chase Productions,,,Olivia,Bridgit Mendler,Patricia Riggen,2011,0.0,viernes
0.0,116521,Sex Appeal,0.055846,1986-05-01,0.0,Sex Appeal,3.0,1.0,,['Comedy'],,,,Tony Cannelloni,Louie Bonanno,Chuck Vincent,1986,0.0,jueves
0.0,77850,School Spirit,1.070452,1985-10-30,0.0,School Spirit,4.0,4.0,,['Comedy'],New Horizons,Roger Corman Productions,Chroma III Productions,Billy Batson,Tom Nolan,Alan Holleb,1985,0.0,miã©rcoles
0.0,105246,Basic Training,0.439659,1985-11-01,0.0,Basic Training,6.5,2.0,,['Comedy'],Playboy Entertainment Group,Entertainment Events,,Melinda,Ann Dusenberry,Andrew Sugerman,1985,0.0,viernes
0.0,71697,Ghost Chase,0.00222,1987-06-25,0.0,Ghost Chase,5.6,4.0,,"['Horror', 'Fantasy', 'Science Fiction', 'Family']",Centropolis Film Productions,,,Warren McCloud,Jason Lively,Roland Emmerich,1987,0.0,jueves
0.0,89909,Under the Boardwalk,0.114609,1989-04-14,147542.0,Under the Boardwalk,0.5,2.0,,"['Comedy', 'Romance']",,,,Andy,Keith Coogan,Fritz Kiersch,1989,0.0,viernes
0.0,260672,The First Time,0.014473,1983-07-13,0.0,The First Time,5.0,1.0,,['Comedy'],,,,Charlie,Tim Choate,Charlie Loventhal,1983,0.0,miã©rcoles
0.0,200114,The Vals,0.292774,1982-11-01,0.0,The Vals,0.0,0.0,,,,,,Sam,Jill Carroll,James Polakof,1982,0.0,lunes
0.0,188826,Copperhead,1.355365,2013-06-28,0.0,Copperhead,5.0,10.0,,"['Drama', 'History']",Swordspoint Productions,,,Warner Pitts,François Arnaud,Ronald F. Maxwell,2013,0.0,viernes
8500000.0,8490,Borderline,0.603112,1980-10-31,0.0,Borderline,5.5,6.0,,"['Crime', 'Drama', 'Action']",Incorporated Television Company (ITC),Lord Grade,,Jeb Maynard,Charles Bronson,Jerrold Freedman,1980,0.0,viernes
0.0,85230,The Clown at Midnight,0.620747,1999-02-09,0.0,The Clown at Midnight,4.9,9.0,,"['Horror', 'Thriller']",GFT Paquin Entertainment,,,Mr. Caruthers,Christopher Plummer,Jean Pellerin,1999,0.0,martes
190000000.0,158852,Tomorrowland,22.296076,2015-05-19,209154322.0,Tomorrowland,6.2,2904.0,,"['Adventure', 'Family', 'Mystery', 'Science Fiction']",Walt Disney Pictures,Babieka,A113,Casey Newton,Britt Robertson,Brad Bird,2015,1.1008122210526317,martes
0.0,294083,Dead Girls,0.380439,2014-09-21,0.0,Dead Girls,2.5,2.0,,['Horror'],,,,Alice,Jessica Galang,Neal Fischer,2014,0.0,domingo
0.0,37582,Sleeping Dogs,0.756689,1977-10-06,0.0,Sleeping Dogs,5.7,5.0,,"['Action', 'Thriller']",New Zealand Film Commission,Aardvark Films,Broadbank Investments,Smith,Sam Neill,Roger Donaldson,1977,0.0,jueves
0.0,322460,Crooks and Coronets,0.279551,1969-04-02,0.0,Crooks and Coronets,10.0,1.0,,['Comedy'],Herman Cohen Productions,,,Herbie Haseler,Telly Savalas,Jim O'Connolly,1969,0.0,miã©rcoles
1300000.0,107525,Saippuaprinssi,0.006996,2006-02-10,0.0,Saippuaprinssi,0.0,0.0,,,,,,Ilona Varis,Pamela Tola,,2006,0.0,viernes
0.0,255157,The Forger,7.490615,2014-09-10,0.0,The Forger,5.4,124.0,,"['Thriller', 'Crime', 'Drama']",Code Entertainment,Solution Entertainment Group,Freedom Media,Raymond Cutter,John Travolta,Philip Martin,2014,0.0,miã©rcoles
5000000.0,167221,Viva la libertà,2.513078,2013-02-13,48125.0,Long Live Freedom,7.2,42.0,,['Drama'],BiBi Film,,,Enrico Oliveri / Giovanni Ernani,Toni Servillo,Roberto Andò,2013,0.009625,miã©rcoles
0.0,229328,Electricity,6.634536,2014-12-12,0.0,Electricity,5.8,16.0,,['Drama'],British Film Institute (BFI),Stone City Films,,Lilly O'Connor,Agyness Deyn,Bryn Higgins,2014,0.0,viernes
0.0,136345,Ballerina,0.428373,2006-08-31,0.0,Ballerina,8.0,3.0,,['Foreign'],,,,,,Bertrand Normand,2006,0.0,jueves
0.0,330588,Monsoon Baby,0.284122,2014-09-17,0.0,Monsoon Baby,0.0,0.0,,['Drama'],ARD,,,Nina,Julia Jentsch,Andreas Kleinert,2014,0.0,miã©rcoles
0.0,215658,Luton,0.23574,2013-10-10,0.0,Luton,3.8,3.0,,['Drama'],,,,Jimmy,Nicholas Vlachakis,Michalis Konstantatos,2013,0.0,jueves
7700000.0,283708,Loin des hommes,3.790687,2014-08-30,0.0,Far from Men,6.6,43.0,,"['Drama', 'War']",Procirep,Canal+,One World Films,Daru,Viggo Mortensen,David Oelhoffen,2014,0.0,sã¡bado
0.0,253639,And the Oscar Goes To...,1.627151,2014-02-02,0.0,And the Oscar Goes To...,7.1,15.0,,"['TV Movie', 'Documentary']",Turner Classic Movies (TCM),,,Narrator (voice),Anjelica Huston,Rob Epstein,2014,0.0,domingo
0.0,323016,Armi elää!,0.145548,2015-03-20,0.0,Armi Alive!,4.7,3.0,,"['Documentary', 'Drama']",,,,Armi Ratia,Minna Haapkylä,Jörn Donner,2015,0.0,viernes
0.0,250665,No No: A Dockumentary,1.16206,2014-01-20,0.0,No No: A Dockumentary,7.0,16.0,,['Documentary'],,,,,,Jeffrey Radice,2014,0.0,lunes
0.0,208333,The Naked Ape,0.061539,1973-08-01,0.0,The Naked Ape,5.0,1.0,,"['Animation', 'Comedy', 'War']",Universal Pictures,Playboy Enterprises,Jennings Lang,Lee,Johnny Crawford,Donald Driver,1973,0.0,miã©rcoles
0.0,289126,Hiver rouge,0.007094,2011-09-08,0.0,Hiver rouge,0.0,0.0,,['Thriller'],,,,Commissaire Rousseau,Patrick Chesnais,,2011,0.0,jueves
0.0,320299,Bleu catacombes,0.056765,2014-01-21,0.0,Bleu catacombes,0.0,0.0,,['Thriller'],,,,,Patrick Chesnais,Charlotte Brandström,2014,0.0,martes
0.0,335141,Bob le magnifique,0.001648,1998-01-01,0.0,Bob le magnifique,0.0,0.0,,,,,,François Morin,Antoine de Caunes,,1998,0.0,jueves
0.0,335145,Let It Be Me,0.755295,1995-11-17,0.0,Let It Be Me,8.0,2.0,,"['Drama', 'Romance']",Rysher Entertainment,,,Gabriel Rodman,Campbell Scott,Eleanor Bergstein,1995,0.0,viernes
0.0,267623,Pas d'inquiétude,0.36666,2014-04-09,0.0,Pas d'inquiétude,5.5,2.0,,['Drama'],,,,Marc,Grégory Fitoussi,Thierry Binisti,2014,0.0,miã©rcoles
0.0,74087,Passi di danza su una lama di rasoio,0.786509,1973-01-05,0.0,Death Carries a Cane,6.3,6.0,,"['Horror', 'Mystery', 'Thriller']",Balcázar Producciones Cinematográficas,Società Europea Films Internazionali Cinematografica (SEFI),,Alberto Morosini,Robert Hoffmann,Maurizio Pradeaux,1973,0.0,viernes
0.0,292262,Graffiti Wars,0.430964,2011-08-14,0.0,Graffiti Wars,6.0,3.0,,['Documentary'],,,,Narrator (Voice),Kenneth Cranham,,2011,0.0,domingo
0.0,19900,Weather Girl,2.58326,2009-07-10,0.0,Weather Girl,5.6,23.0,,"['Action', 'Comedy', 'Mystery', 'Romance', 'Thriller']",,,,Sylvia,Tricia O'Kelley,Blayne Weaver,2009,0.0,viernes
0.0,26574,Dudes,0.508078,1987-08-01,0.0,Dudes,6.2,3.0,,"['Adventure', 'Comedy']",Vista Organization,,,Grant,Jon Cryer,Penelope Spheeris,1987,0.0,sã¡bado
0.0,253626,Good Kill,8.35399,2015-04-09,316472.0,Good Kill,5.9,210.0,,"['Action', 'Drama', 'Thriller']",Voltage Pictures,Sobini Films,Dune Films,Commandant Tom Egan,Ethan Hawke,Andrew Niccol,2015,0.0,jueves
150000.0,10370,Premutos - Der gefallene Engel,0.591754,1997-01-01,0.0,Premutos: Lord of the Living Dead,4.2,9.0,,['Horror'],,,,Walter,Christopher Stacey,Olaf Ittenbach,1997,0.0,miã©rcoles
0.0,158217,KAMIKAZE TAXI,0.005125,1995-04-29,0.0,Kamikaze Taxi,0.0,0.0,,"['Crime', 'Action']",,,,,Koji Yakusho,Masato Harada,1995,0.0,sã¡bado
0.0,259958,Alex of Venice,2.278837,2015-04-17,0.0,Alex of Venice,5.9,25.0,,['Drama'],,,,Alex Vedder,Mary Elizabeth Winstead,Chris Messina,2015,0.0,viernes
0.0,59481,A House In The Hills,0.601325,1993-01-20,0.0,A House In The Hills,6.0,1.0,,"['Thriller', 'Romance']",Delux Productions,,,Mickey,Michael Madsen,Ken Wiederhorn,1993,0.0,miã©rcoles
0.0,283698,Hungry Hearts,4.543452,2015-01-15,6921.0,Hungry Hearts,6.6,50.0,,['Drama'],Rai Cinema,Wildside,,Jude,Adam Driver,Saverio Costanzo,2015,0.0,jueves
0.0,53670,Say Nothing,0.229743,2001-08-01,0.0,Say Nothing,9.0,1.0,,"['Action', 'Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']",,,,Julian Grant,William Baldwin,Allan Moyle,2001,0.0,miã©rcoles
0.0,243526,Faults,4.394891,2014-03-06,0.0,Faults,6.8,77.0,,"['Thriller', 'Drama']",Snoot Entertainment,,,Ansel,Leland Orser,Riley Stearns,2014,0.0,jueves
0.0,284270,Welp,4.676897,2014-10-29,0.0,Cub,5.7,87.0,,"['Adventure', 'Horror']",Splendid Film,Potemkino,,Sam,Maurice Luijten,Jonas Govaerts,2014,0.0,miã©rcoles
0.0,186610,Swearnet: The Movie,1.130942,2014-08-29,0.0,Swearnet: The Movie,5.1,16.0,,['Comedy'],E1 Entertainment,Swearnet,,Himself,Mike Smith,Warren P. Sonoda,2014,0.0,viernes
0.0,180418,15 años y un día,0.785439,2013-06-07,0.0,15 Years and One Day,6.4,7.0,,['Drama'],Tornasol Films,Castafiore Films,,Margo,Maribel Verdú,Gracia Querejeta,2013,0.0,viernes
0.0,312797,The Barber,3.293362,2015-03-27,0.0,The Barber,5.9,41.0,,['Thriller'],Chapman Filmed Entertainment,,,Eugene Van Wingerdt,Scott Glenn,Basel Owies,2015,0.0,viernes
0.0,88744,Die Frau mit den 5 Elefanten,0.511713,2010-01-09,0.0,The Woman with the 5 Elephants,6.5,2.0,,"['Documentary', 'Foreign']",Schweizer Fernsehen,Zweites Deutsches Fernsehen (ZDF),3Sat,Svetlana Geier,Svetlana Geier,Vadim Jendreyko,2010,0.0,sã¡bado
0.0,62008,Good Deeds,3.129928,2012-02-23,0.0,Good Deeds,6.2,45.0,,"['Comedy', 'Drama', 'Romance']",,,,Glen Deeds,Tyler Perry,Tyler Perry,2012,0.0,jueves
0.0,62730,Auf der Suche nach dem Gedächtnis,0.154823,2008-08-20,0.0,In Search of Memory,5.0,3.0,,['Documentary'],,,,,,Petra Seeger,2008,0.0,miã©rcoles
0.0,283707,Anime nere,2.460348,2014-09-18,0.0,Black Souls,6.3,38.0,,"['Crime', 'Drama']",Babe Film,Cinemaundici,,Rocco,Peppino Mazzotta,Francesco Munzi,2014,0.0,jueves
0.0,229182,The Harvest,3.7258,2013-10-19,0.0,The Harvest,5.9,69.0,,"['Horror', 'Thriller']",Das Films,Living Out Loud Films,Elephant Eye Films,Katherine,Samantha Morton,John McNaughton,2013,0.0,sã¡bado
0.0,321678,PMMP - Tässä elämä on,0.020195,2015-01-31,0.0,PMMP – Life is Right Here,0.0,0.0,,"['Documentary', 'Music']",Storyhill,,,Herself,Paula Vesala,Arto Tuohimaa,2015,0.0,sã¡bado
0.0,26569,Hu bao long she ying,0.62682,1977-03-20,0.0,The 7 Grandmasters,6.7,9.0,,"['Action', 'Foreign']",Hong Hwa Motion Picture Company,,,Hsia Hsiao-Ying,Li Yi-Min,Joseph Kuo,1977,0.0,domingo
0.0,253303,Buzzard,1.395727,2015-03-06,13684.0,Buzzard,5.8,18.0,,"['Comedy', 'Drama', 'Horror']",Oscilloscope Laboratories,Sob Noisse Movies,,Marty Jackitansky,Joshua Burge,Joel Potrykus,2015,0.0,viernes
0.0,134662,Ape,0.563097,2012-08-08,0.0,Ape,6.3,3.0,,"['Drama', 'Comedy']",Sob Noisse Movies,,,Trevor Newandyke,Joshua Burge,Joel Potrykus,2012,0.0,miã©rcoles
38000000.0,256961,Paul Blart: Mall Cop 2,17.02038,2015-04-16,107597242.0,Paul Blart: Mall Cop 2,5.0,576.0,Mall Cop Collection,"['Action', 'Comedy', 'Family']",Columbia Pictures,Happy Madison Productions,Sony Pictures Releasing,Paul Blart,Kevin James,Andy Fickman,2015,2.8315063684210524,jueves
0.0,282313,The Reconstruction of William Zero,4.741389,2015-04-11,0.0,The Reconstruction of William Zero,5.1,21.0,,"['Science Fiction', 'Drama', 'Thriller']",FilmBuff,Floren Shieh Productions,,William / Edward / William Zero,Conal Byrne,Dan Bush,2015,0.0,sã¡bado
0.0,32901,Mine,0.075976,2009-03-01,0.0,Mine,8.5,2.0,,['Documentary'],,,,Herself,Karen O'Toole,Geralyn Pezanoski,2009,0.0,domingo
0.0,261273,Toxin,1.680483,2014-02-25,0.0,Toxin,3.6,6.0,,"['Action', 'Horror', 'Science Fiction']",IndustryWorks Distribution,,,Lt. John Paxton,Douglas Chapman,Tom Raycove,2014,0.0,martes
0.0,312316,The Elevator: Three Minutes Can Change Your Life,0.938642,2013-01-30,0.0,The Elevator: Three Minutes Can Change Your Life,4.8,6.0,,"['Drama', 'Thriller']",Lupin Film,,,Jack,James Parks,Massimo Coglitore,2013,0.0,miã©rcoles
0.0,52629,El Infierno,3.030907,2010-09-03,0.0,El Infierno,7.5,66.0,,"['Drama', 'Crime', 'Comedy']",Instituto Mexicano de Cinematografía,Eficine 226,Estudios Churubusco Azteca S.A.,"Benjamín García ""El Benny""",Damián Alcázar,Luis Estrada,2010,0.0,viernes
0.0,54770,時をかける少女,1.388467,2010-03-13,0.0,Time Traveller: The Girl Who Leapt Through Time,5.4,16.0,,['Adventure'],Aniplex,Style Jam,Epic Records,Akari Yoshiyama,Riisa Naka,Masaaki Taniguchi,2010,0.0,sã¡bado
250000.0,139302,The Bitter Buddha,0.849106,2012-06-15,0.0,The Bitter Buddha,8.0,5.0,,['Documentary'],There Will Be Trivia,Cheremoya Films,,Himself,Zach Galifianakis,Steven Feinartz,2012,0.0,viernes
0.0,287587,Adult Beginners,5.764184,2014-09-08,108808.0,Adult Beginners,5.3,88.0,,"['Drama', 'Comedy']",Duplass Brothers Productions,Burn Later Productions,Through Films,Jake,Nick Kroll,Ross Katz,2014,0.0,lunes
0.0,145474,The Invisible Men,0.187797,2012-01-01,0.0,The Invisible Men,5.0,1.0,,['Documentary'],,,,,,Yariv Mozer,2012,0.0,domingo
0.0,19306,Ved verdens ende,1.96444,2009-10-09,0.0,At World's End,5.4,8.0,,"['Adventure', 'Action', 'Comedy', 'Thriller']",M&M Productions,,,Adrian,Nikolaj Lie Kaas,Tomas Villum Jensen,2009,0.0,viernes
500000.0,270654,Parts Per Billion,8.279917,2014-03-25,15000000.0,Parts Per Billion,4.4,27.0,,['Science Fiction'],Benaroya Pictures,XYZ Films,PalmStar Entertainment,Len,Josh Hartnett,Brian Horiuchi,2014,30.0,martes
3673315.0,269776,Alléluia,1.730616,2014-05-14,0.0,Alléluia,6.3,24.0,,"['Horror', 'Drama', 'Thriller']",One Eyed,Panique,Savage Films,Michel,Laurent Lucas,Fabrice Du Welz,2014,0.0,miã©rcoles
0.0,103199,Tizoc,0.693274,1956-06-15,0.0,Tizoc,4.8,3.0,,"['Drama', 'Romance']",Producciones Matouk,,,María,María Félix,Ismael Rodríguez,1956,0.0,viernes
0.0,328799,"It's Me, Hilary: The Man Who Drew Eloise",0.112852,2015-01-24,0.0,"It's Me, Hilary: The Man Who Drew Eloise",6.0,2.0,,['Documentary'],,,,Himself,Hilary Knight,Matt Wolf,2015,0.0,sã¡bado
0.0,127475,The Revengers,2.252723,1972-06-21,0.0,The Revengers,6.2,5.0,,"['Action', 'Western', 'Crime']",Cinema Center Films,Estudios Churubusco Azteca S.A.,,John Benedict,William Holden,Daniel Mann,1972,0.0,miã©rcoles
0.0,203072,Kalervo Palsa ja kuriton käsi,0.053204,2013-06-02,0.0,The Surrealist and His Naughty Hand,0.0,0.0,,"['Drama', 'Comedy']",,,,Kalervo Palsa,Janne Reinikainen,Pekka Lehto,2013,0.0,domingo
0.0,100351,Sylvia,0.015735,1965-02-10,0.0,Sylvia,0.0,0.0,,"['Drama', 'Thriller', 'Romance']",Paramount Pictures,Martin Poll Productions,,"Sylvia: West (Karoki, Kay, Carlyle)",Carroll Baker,Gordon Douglas,1965,0.0,miã©rcoles
0.0,132128,"Qhapaq Ñan, La voix des Andes",0.006588,2009-01-01,0.0,Voices of the Andes,0.0,0.0,,"['History', 'Documentary', 'Foreign']",,,,,,Stéphane Pachot,2009,0.0,jueves
0.0,90509,"Exhausted: John C. Holmes, the Real Story",0.691244,1981-06-06,0.0,"Exhausted: John C. Holmes, the Real Story",7.0,3.0,,['Documentary'],Annazan,,,Himself,John Holmes,Julia St. Vincent,1981,0.0,sã¡bado
0.0,195385,Troppo rischio per un uomo solo,0.121877,1973-11-20,0.0,The Magnificent Dare Devil,0.0,0.0,,,Cinecompany,,,Rudy Patti,Giuliano Gemma,Luciano Ercoli,1973,0.0,martes
0.0,92233,Le foto proibite di una signora per bene,0.338166,1970-11-19,0.0,Forbidden Photos of a Lady Above Suspicion,7.2,9.0,,['Mystery'],Produzioni Cinematografiche Mediterranee (PCM),Trébol Films C.C.,,Minou,Dagmar Lassander,Luciano Ercoli,1970,0.0,jueves
0.0,77029,La morte cammina con i tacchi alti,1.264036,1971-11-19,0.0,Death Walks on High Heels,6.7,9.0,,"['Mystery', 'Thriller']",Atlántida Films,Cinecompany,,Dr. Robert Matthews,Frank Wolff,Luciano Ercoli,1971,0.0,viernes
0.0,91255,La morte accarezza a mezzanotte,0.816987,1972-11-17,0.0,Death Walks at Midnight,6.4,8.0,,"['Mystery', 'Thriller', 'Horror']",C.B. Films S.A.,Cinecompany,,Valentina,Nieves Navarro,Luciano Ercoli,1972,0.0,viernes
0.0,92389,Badge 373,0.089257,1973-07-25,0.0,Badge 373,5.5,2.0,,"['Thriller', 'Crime', 'Drama']",Paramount Pictures,,,Eddie Ryan,Robert Duvall,Howard W. Koch,1973,0.0,miã©rcoles
0.0,72002,The Last Mile,0.522024,1959-02-18,0.0,The Last Mile,5.4,5.0,,"['Drama', 'Thriller', 'Crime']",,,,'Killer' John Mears,Mickey Rooney,Howard W. Koch,1959,0.0,miã©rcoles
0.0,167101,Born Reckless,0.03734,1958-11-02,0.0,Born Reckless,1.0,1.0,,"['Western', 'Drama', 'Romance']",Aubrey Schenck Productions,,,Jackie Adams,Mamie Van Doren,Howard W. Koch,1958,0.0,domingo
0.0,3164,Frankenstein 1970,0.867198,1958-07-20,0.0,Frankenstein 1970,4.3,7.0,,"['Horror', 'Science Fiction']",Aubrey Schenck Productions,,,Baron Viktor von Frankenstein,Boris Karloff,Howard W. Koch,1958,0.0,domingo
0.0,30034,Shield for Murder,0.637993,1954-08-27,0.0,Shield for Murder,7.0,10.0,,['Crime'],Camden Productions Inc.,,,Det. Lt. Barney Nolan,Edmond O'Brien,Howard W. Koch,1954,0.0,viernes
0.0,52681,"September 30, 1955",0.000463,1978-01-06,0.0,"September 30, 1955",0.0,0.0,,['Drama'],Universal Pictures,,,Jimmy J.,Richard Thomas,James Bridges,1978,0.0,viernes
0.0,44409,"Number, Please?",0.176743,1920-12-26,0.0,"Number, Please?",7.4,5.0,,['Comedy'],,,,The Boy,Harold Lloyd,Hal Roach,1920,0.0,domingo
0.0,265741,Amelia Earhart: The Final Flight,0.56391,1994-06-12,0.0,Amelia Earhart: The Final Flight,0.0,0.0,,"['TV Movie', 'Drama']",,,,Amelia Earhart,Diane Keaton,Yves Simoneau,1994,0.0,domingo
0.0,43789,Andy Hardy's Private Secretary,0.085842,1941-02-21,0.0,Andy Hardy's Private Secretary,5.5,2.0,,"['Comedy', 'Romance']",Metro-Goldwyn-Mayer,,,Judge James K. Hardy,Lewis Stone,George B. Seitz,1941,0.0,viernes
0.0,95493,Final Voyage,0.213539,2000-06-20,0.0,Final Voyage,3.5,4.0,,"['Drama', 'Action']",Phoenician Entertainment,,,Josef,Ice-T,Jim Wynorski,2000,0.0,martes
0.0,281180,First to Fight,0.757753,1967-01-25,0.0,First to Fight,0.0,0.0,,['War'],Warner Bros.,,,Jack Connell,Chad Everett,Christian Nyby,1967,0.0,miã©rcoles
0.0,134693,Heathens and Thieves,0.98003,2012-08-01,0.0,Heathens and Thieves,6.0,2.0,,"['Action', 'Western']",Orofino,,,Saul,Andrew Simpson,Megan Peterson,2012,0.0,miã©rcoles
0.0,46915,King Lear,0.645505,1983-04-03,0.0,King Lear,7.0,1.0,,['Drama'],Granada Television,,,King Lear,Laurence Olivier,Michael Elliott,1983,0.0,domingo
0.0,91472,Man from Del Rio,0.776159,1956-10-30,0.0,Man from Del Rio,7.1,4.0,,['Western'],United Artists,Robert L. Jacks Productions,,Dave Robles,Anthony Quinn,Harry Horner,1956,0.0,martes
0.0,52212,Miranda,4.327196,1985-10-15,0.0,Miranda,5.3,15.0,,"['Comedy', 'Romance']",,,,Miranda,Serena Grandi,Tinto Brass,1985,0.0,martes
1100000.0,301229,Muffin Top: A Love Story,0.652875,2014-10-18,0.0,Muffin Top: A Love Story,4.4,6.0,,"['Romance', 'Comedy']",,,,Suzanne Nicholson,Cathryn Michon,Cathryn Michon,2014,0.0,sã¡bado
0.0,86269,Mutant Hunt,0.024529,1987-06-01,0.0,Mutant Hunt,3.9,5.0,,"['Action', 'Thriller', 'Science Fiction', 'Horror']",Beyond Infinity,,,Matt Riker,Rick Gianasi,Tim Kincaid,1987,0.0,lunes
0.0,61865,Geboren in Absurdistan,0.306183,1999-11-01,0.0,Born in Absurdistan,5.6,4.0,,['Comedy'],,,,Stefan Strohmayer,Karl Markovics,Houchang Allahyari,1999,0.0,lunes
0.0,85184,Nightmares,0.410078,1980-10-30,0.0,Nightmares,5.0,3.0,,['Horror'],John Lamond Motion Picture Enterprises,,,Helen Selleck,Jenny Neumann,John D. Lamond,1980,0.0,jueves
0.0,274415,"Rico, Oskar und die Tieferschatten",2.343945,2014-07-10,0.0,The Pasta Detectives,6.2,16.0,"Rico, Oskar 1, 2 & 3","['Family', 'Adventure', 'Comedy']",Lieblingsfilm,Fox International Productions (FIP),,Rico Doretti,Anton Petzold,Neele Leana Vollmar,2014,0.0,jueves
0.0,86258,The Brave Bulls,0.001177,1951-04-18,0.0,The Brave Bulls,0.0,0.0,,,,,,,,Robert Rossen,1951,0.0,miã©rcoles
0.0,94739,The Duke Is Tops,0.328687,1938-01-02,0.0,The Duke Is Tops,6.0,1.0,,['Music'],Million Dollar Productions,,,Duke Davis,Ralph Cooper,William L. Nolte,1938,0.0,domingo
